raceId,round,circuitId,name,date,time_x,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Year,resultId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time_y,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
996,8,34,French Grand Prix,2018-06-24,14:10:00,24.546078431372543,49.049019607843135,966.2598039215686,0.0098039215686274,42.03333333333333,118.40196078431372,1.815686274509804,2018,23930,807,4,27,12,9,9,9,2.0,53,+1:31.989,5503374,46,11,1:35.873,219.365,1
996,8,34,French Grand Prix,2018-06-24,14:10:00,24.546078431372543,49.049019607843135,966.2598039215686,0.0098039215686274,42.03333333333333,118.40196078431372,1.815686274509804,2018,23931,844,15,16,8,10,10,10,1.0,53,+1:33.873,5505258,45,12,1:35.977,219.127,1
996,8,34,French Grand Prix,2018-06-24,14:10:00,24.546078431372543,49.049019607843135,966.2598039215686,0.0098039215686274,42.03333333333333,118.40196078431372,1.815686274509804,2018,23932,154,210,8,10,11,11,11,0.0,52,\N,\N,47,10,1:35.695,219.773,11
996,8,34,French Grand Prix,2018-06-24,14:10:00,24.546078431372543,49.049019607843135,966.2598039215686,0.0098039215686274,42.03333333333333,118.40196078431372,1.815686274509804,2018,23933,838,1,2,17,12,12,12,0.0,52,\N,\N,48,14,1:36.675,217.545,11
996,8,34,French Grand Prix,2018-06-24,14:10:00,24.546078431372543,49.049019607843135,966.2598039215686,0.0098039215686274,42.03333333333333,118.40196078431372,1.815686274509804,2018,23934,828,15,9,15,13,13,13,0.0,52,\N,\N,37,13,1:36.494,217.953,11
996,8,34,French Grand Prix,2018-06-24,14:10:00,24.546078431372543,49.049019607843135,966.2598039215686,0.0098039215686274,42.03333333333333,118.40196078431372,1.815686274509804,2018,23935,843,5,28,20,14,14,14,0.0,52,\N,\N,40,15,1:36.839,217.176,11
996,8,34,French Grand Prix,2018-06-24,14:10:00,24.546078431372543,49.049019607843135,966.2598039215686,0.0098039215686274,42.03333333333333,118.40196078431372,1.815686274509804,2018,23936,845,3,35,18,15,15,15,0.0,52,\N,\N,35,16,1:38.300,213.949,11
996,8,34,French Grand Prix,2018-06-24,14:10:00,24.546078431372543,49.049019607843135,966.2598039215686,0.0098039215686274,42.03333333333333,118.40196078431372,1.815686274509804,2018,23937,4,1,14,16,16,16,16,0.0,50,\N,\N,48,6,1:35.133,221.071,36
996,8,34,French Grand Prix,2018-06-24,14:10:00,24.546078431372543,49.049019607843135,966.2598039215686,0.0098039215686274,42.03333333333333,118.40196078431372,1.815686274509804,2018,23938,840,3,18,19,17,17,17,0.0,48,\N,\N,35,18,1:38.319,213.907,29
996,8,34,French Grand Prix,2018-06-24,14:10:00,24.546078431372543,49.049019607843135,966.2598039215686,0.0098039215686274,42.03333333333333,118.40196078431372,1.815686274509804,2018,23939,815,10,11,13,\N,R,18,0.0,27,\N,\N,25,17,1:38.319,213.907,5
996,8,34,French Grand Prix,2018-06-24,14:10:00,24.546078431372543,49.049019607843135,966.2598039215686,0.0098039215686274,42.03333333333333,118.40196078431372,1.815686274509804,2018,23940,839,10,31,11,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4
996,8,34,French Grand Prix,2018-06-24,14:10:00,24.546078431372543,49.049019607843135,966.2598039215686,0.0098039215686274,42.03333333333333,118.40196078431372,1.815686274509804,2018,23941,842,5,10,14,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4
997,9,70,Austrian Grand Prix,2018-07-01,13:10:00,23.176086956521736,37.141304347826086,936.1097826086956,0.0,45.87934782608695,60.141304347826086,2.484782608695652,2018,23942,830,9,33,4,1,1,1,25.0,71,1:21:56.024,4916024,70,4,1:07.442,230.491,1
997,9,70,Austrian Grand Prix,2018-07-01,13:10:00,23.176086956521736,37.141304347826086,936.1097826086956,0.0,45.87934782608695,60.141304347826086,2.484782608695652,2018,23943,8,6,7,3,2,2,2,18.0,71,+1.504,4917528,71,1,1:06.957,232.160,1
997,9,70,Austrian Grand Prix,2018-07-01,13:10:00,23.176086956521736,37.141304347826086,936.1097826086956,0.0,45.87934782608695,60.141304347826086,2.484782608695652,2018,23944,20,6,5,6,3,3,3,15.0,71,+3.181,4919205,67,2,1:07.082,231.728,1
997,9,70,Austrian Grand Prix,2018-07-01,13:10:00,23.176086956521736,37.141304347826086,936.1097826086956,0.0,45.87934782608695,60.141304347826086,2.484782608695652,2018,23945,154,210,8,5,4,4,4,12.0,70,\N,\N,17,16,1:09.071,225.055,11
997,9,70,Austrian Grand Prix,2018-07-01,13:10:00,23.176086956521736,37.141304347826086,936.1097826086956,0.0,45.87934782608695,60.141304347826086,2.484782608695652,2018,23946,825,210,20,8,5,5,5,10.0,70,\N,\N,70,7,1:08.476,227.010,11
997,9,70,Austrian Grand Prix,2018-07-01,13:10:00,23.176086956521736,37.141304347826086,936.1097826086956,0.0,45.87934782608695,60.141304347826086,2.484782608695652,2018,23947,839,10,31,11,6,6,6,8.0,70,\N,\N,64,11,1:08.850,225.777,11
997,9,70,Austrian Grand Prix,2018-07-01,13:10:00,23.176086956521736,37.141304347826086,936.1097826086956,0.0,45.87934782608695,60.141304347826086,2.484782608695652,2018,23948,815,10,11,16,7,7,7,6.0,70,\N,\N,66,8,1:08.504,226.918,11
