raceId,driverId,totalPitStops,totalPitTime,averagePitTime
993,844,1,21995,21995.0
993,845,3,67948,22649.333333333332
994,1,1,23739,23739.0
994,4,1,24241,24241.0
994,8,1,24263,24263.0
994,20,1,23964,23964.0
994,154,2,49309,24654.5
994,807,1,25213,25213.0
994,815,1,29379,29379.0
994,817,1,24542,24542.0
994,822,1,24020,24020.0
994,825,1,24237,24237.0
994,828,1,24291,24291.0
994,830,1,24111,24111.0
994,832,1,24874,24874.0
994,838,2,52255,26127.5
994,839,1,24663,24663.0
994,840,3,89843,29947.666666666668
994,842,1,24296,24296.0
994,843,1,24326,24326.0
994,844,1,23870,23870.0
994,845,3,82543,27514.333333333332
995,1,1,23335,23335.0
995,4,1,23099,23099.0
995,8,1,23645,23645.0
995,20,1,23529,23529.0
995,154,1,24400,24400.0
995,807,1,24521,24521.0
995,815,2,47804,23902.0
995,817,1,23279,23279.0
995,822,1,23775,23775.0
995,825,1,24008,24008.0
995,828,1,23529,23529.0
995,830,1,23137,23137.0
995,832,1,24416,24416.0
995,838,2,64545,32272.5
995,839,1,25353,25353.0
995,842,1,24107,24107.0
995,844,1,23666,23666.0
995,845,1,23531,23531.0
996,1,1,24310,24310.0
996,4,2,50577,25288.5
996,8,1,24289,24289.0
996,20,2,63641,31820.5
996,154,1,29996,29996.0
996,807,1,25016,25016.0
996,817,1,24309,24309.0
996,822,2,58621,29310.5
996,825,1,25419,25419.0
996,828,1,24295,24295.0
996,830,1,24395,24395.0
996,832,1,25423,25423.0
996,838,1,24399,24399.0
996,840,1,26576,26576.0
996,843,1,24297,24297.0
996,844,1,25026,25026.0
996,845,1,26273,26273.0
997,1,2,42225,21112.5
997,4,1,21588,21588.0
997,8,1,21552,21552.0
997,20,1,23912,23912.0
997,154,1,22121,22121.0
997,815,1,22863,22863.0
997,817,2,43209,21604.5
997,825,1,22138,22138.0
997,828,1,21519,21519.0
997,830,1,21214,21214.0
997,832,2,49592,24796.0
997,838,2,69083,34541.5
997,839,1,22527,22527.0
997,840,2,44480,22240.0
997,842,1,22011,22011.0
997,844,1,21364,21364.0
997,845,2,47932,23966.0
998,1,1,28982,28982.0
998,4,2,56754,28377.0
998,8,2,67558,33779.0
998,20,2,56851,28425.5
998,154,1,29254,29254.0
998,807,1,28719,28719.0
998,815,2,57487,28743.5
998,817,2,56195,28097.5
998,822,1,27894,27894.0
998,825,1,28450,28450.0
998,828,1,28207,28207.0
998,830,2,56458,28229.0
998,832,2,57152,28576.0
998,838,2,56942,28471.0
998,839,1,29410,29410.0
998,840,1,27774,27774.0
998,842,2,58442,29221.0
998,844,1,27865,27865.0
998,845,1,28224,28224.0
999,1,1,18978,18978.0
999,4,3,61002,20334.0
999,8,2,39635,19817.5
999,20,1,18657,18657.0
999,154,3,62688,20896.0
999,807,3,61148,20382.666666666668
999,815,1,25130,25130.0
999,822,2,52467,26233.5
999,825,3,82296,27432.0
999,828,1,18840,18840.0
999,830,3,58126,19375.333333333332
999,832,3,60327,20109.0
999,838,2,39399,19699.5
999,839,1,19570,19570.0
999,840,2,39002,19501.0
999,842,2,39318,19659.0
999,843,2,39294,19647.0
999,844,3,61120,20373.333333333332
999,845,2,45884,22942.0
1000,1,1,21480,21480.0
1000,4,1,21795,21795.0
1000,8,2,46300,23150.0
1000,20,1,23111,23111.0
1000,154,1,21733,21733.0
1000,807,2,44616,22308.0
1000,815,1,22561,22561.0
1000,817,1,21364,21364.0
1000,822,1,21337,21337.0
1000,825,1,25126,25126.0
1000,828,1,22640,22640.0
1000,832,1,21914,21914.0
1000,838,1,21732,21732.0
1000,839,1,22258,22258.0
1000,840,1,21291,21291.0
1000,842,1,21684,21684.0
1000,843,1,21831,21831.0
1000,845,1,21509,21509.0
1001,1,2,41747,20873.5
1001,8,2,61818,30909.0
1001,20,2,41835,20917.5
1001,154,2,43528,21764.0
1001,815,2,42824,21412.0
1001,822,3,73267,24422.333333333332
1001,825,2,44325,22162.5
1001,828,2,42269,21134.5
1001,830,2,42283,21141.5
1001,832,2,42366,21183.0
1001,838,3,65942,21980.666666666668
1001,839,2,42807,21403.5
1001,840,2,42633,21316.5
1001,842,2,43089,21544.5
1001,843,2,47400,23700.0
1001,845,2,42130,21065.0
1002,1,1,23728,23728.0
1002,8,1,23862,23862.0
1002,20,2,56520,28260.0
1002,154,1,24779,24779.0
1002,807,2,49690,24845.0
1002,815,1,25655,25655.0
1002,817,1,24805,24805.0
1002,822,1,23763,23763.0
1002,825,1,38563,38563.0
1002,828,2,55567,27783.5
1002,830,1,24003,24003.0
1002,832,1,25774,25774.0
1002,838,1,24094,24094.0
1002,839,1,24827,24827.0
1002,840,1,26440,26440.0
1002,842,1,27792,27792.0
1002,844,1,24084,24084.0
1002,845,1,25245,25245.0
1003,1,1,28946,28946.0
1003,4,1,29922,29922.0
1003,8,1,29513,29513.0
1003,20,1,28722,28722.0
1003,154,1,29517,29517.0
1003,807,1,31183,31183.0
1003,815,3,84879,28293.0
1003,817,1,28779,28779.0
1003,822,1,28542,28542.0
1003,825,3,89443,29814.333333333332
1003,828,1,28860,28860.0
1003,830,1,29681,29681.0
1003,832,1,30242,30242.0
1003,838,1,30234,30234.0
1003,840,1,28767,28767.0
1003,842,1,28931,28931.0
1003,843,2,59376,29688.0
1003,844,1,29310,29310.0
1003,845,2,64499,32249.5
1004,1,1,29551,29551.0
1004,4,1,30348,30348.0
1004,8,1,29531,29531.0
1004,20,1,29798,29798.0
1004,154,1,30469,30469.0
1004,807,1,30625,30625.0
1004,815,1,29924,29924.0
1004,817,1,37446,37446.0
1004,822,1,29794,29794.0
1004,825,1,29904,29904.0
1004,828,2,60197,30098.5
1004,830,1,29370,29370.0
1004,832,1,30021,30021.0
1004,838,1,29636,29636.0
1004,839,1,30642,30642.0
1004,840,1,29266,29266.0
1004,843,1,29418,29418.0
1004,844,1,30397,30397.0
1004,845,1,29912,29912.0
1005,1,1,22614,22614.0
1005,4,1,27454,27454.0
1005,8,1,22781,22781.0
1005,20,1,22748,22748.0
1005,154,1,23692,23692.0
1005,807,1,23555,23555.0
1005,815,1,23635,23635.0
1005,817,1,22864,22864.0
1005,822,1,22777,22777.0
1005,825,1,29007,29007.0
1005,828,1,23244,23244.0
1005,830,1,28789,28789.0
1005,832,1,23477,23477.0
1005,838,1,23159,23159.0
1005,839,1,23316,23316.0
1005,840,2,53461,26730.5
1005,842,1,23376,23376.0
1005,843,1,23110,23110.0
1005,844,2,65563,32781.5
1005,845,2,47307,23653.5
1006,1,2,47608,23804.0
1006,8,1,23714,23714.0
1006,20,1,24449,24449.0
1006,154,1,35104,35104.0
1006,807,1,24681,24681.0
1006,815,1,25723,25723.0
1006,822,1,23478,23478.0
1006,825,1,23723,23723.0
1006,828,1,23940,23940.0
1006,830,1,23446,23446.0
1006,832,1,29319,29319.0
1006,838,2,48260,24130.0
1006,839,1,24534,24534.0
1006,840,3,83954,27984.666666666668
1006,842,2,48084,24042.0
1006,843,1,23819,23819.0
1006,844,1,34812,34812.0
1006,845,2,47401,23700.5
1007,1,2,44668,22334.0
1007,8,1,22017,22017.0
1007,20,2,44435,22217.5
1007,154,2,46159,23079.5
1007,807,1,23037,23037.0
1007,815,1,23755,23755.0
1007,817,1,22022,22022.0
1007,822,3,68504,22834.666666666668
1007,825,1,22390,22390.0
1007,828,1,31406,31406.0
1007,830,2,44263,22131.5
1007,832,1,22660,22660.0
1007,838,1,22174,22174.0
1007,839,2,50562,25281.0
1007,840,2,47822,23911.0
1007,842,2,45625,22812.5
1007,843,2,45608,22804.0
1007,844,1,22588,22588.0
1007,845,1,22732,22732.0
1008,1,1,22641,22641.0
1008,4,2,56799,28399.5
1008,8,1,22766,22766.0
1008,20,2,45234,22617.0
1008,154,1,23403,23403.0
1008,815,1,23505,23505.0
1008,817,1,23300,23300.0
1008,822,2,45682,22841.0
1008,825,1,23115,23115.0
1008,828,1,23377,23377.0
1008,830,1,23432,23432.0
1008,832,2,47709,23854.5
1008,838,1,22618,22618.0
1008,839,2,58424,29212.0
1008,840,2,48891,24445.5
1008,842,1,23757,23757.0
1008,843,1,23422,23422.0
1008,844,1,23593,23593.0
1008,845,1,23273,23273.0
1009,1,1,21283,21283.0
1009,4,1,21726,21726.0
1009,20,1,22630,22630.0
1009,154,1,22354,22354.0
1009,815,1,22112,22112.0
1009,817,1,21061,21061.0
1009,822,2,42889,21444.5
1009,825,1,21587,21587.0
1009,830,1,21057,21057.0
1009,832,1,21964,21964.0
1009,838,1,22317,22317.0
1009,839,1,21979,21979.0
1009,840,1,22189,22189.0
1009,842,1,22493,22493.0
1009,843,1,41012,41012.0
1009,844,1,21828,21828.0
1009,845,1,22755,22755.0
1010,1,1,21515,21515.0
1010,8,1,23299,23299.0
1010,9,3,77229,25743.0
1010,20,1,21995,21995.0
1010,154,1,29981,29981.0
1010,807,1,21588,21588.0
1010,815,1,23234,23234.0
1010,817,1,33027,33027.0
1010,822,1,22014,22014.0
1010,825,1,22388,22388.0
1010,826,1,22086,22086.0
1010,830,1,21157,21157.0
1010,840,1,22471,22471.0
1010,841,1,27172,27172.0
1010,842,1,21269,21269.0
1010,844,1,22306,22306.0
1010,846,1,21627,21627.0
1010,847,2,43232,21616.0
1010,848,1,21780,21780.0
1011,1,2,48579,24289.5
1011,8,2,51268,25634.0
1011,9,2,48980,24490.0
1011,20,3,82633,27544.333333333332
1011,154,1,32082,32082.0
1011,807,2,50751,25375.5
1011,815,2,53934,26967.0
1011,817,1,25676,25676.0
1011,822,2,49298,24649.0
1011,825,2,50930,25465.0
1011,826,2,57269,28634.5
1011,830,2,50928,25464.0
1011,832,3,95562,31854.0
1011,840,2,60938,30469.0
1011,841,2,52605,26302.5
1011,842,2,52041,26020.5
1011,844,2,48876,24438.0
1011,846,2,48892,24446.0
1011,847,2,49545,24772.5
1011,848,2,50501,25250.5
1012,1,2,46241,23120.5
1012,8,1,23888,23888.0
1012,9,1,32627,32627.0
1012,20,2,45065,22532.5
1012,154,2,46781,23390.5
1012,807,1,24107,24107.0
1012,815,1,23733,23733.0
1012,817,1,23506,23506.0
1012,822,2,46279,23139.5
1012,825,2,47347,23673.5
1012,826,3,86513,28837.666666666668
1012,830,2,45588,22794.0
1012,832,2,68410,34205.0
1012,840,2,46981,23490.5
1012,841,2,50321,25160.5
1012,842,3,67431,22477.0
1012,844,2,47148,23574.0
1012,846,3,106900,35633.333333333336
1012,847,2,48297,24148.5
1012,848,1,23215,23215.0
1013,1,1,19993,19993.0
1013,8,1,21401,21401.0
1013,9,3,56809,18936.333333333332
1013,20,1,19981,19981.0
1013,154,1,20906,20906.0
1013,807,2,42195,21097.5
1013,815,1,20939,20939.0
1013,817,1,20884,20884.0
1013,822,1,20006,20006.0
1013,825,2,40977,20488.5
1013,826,1,21013,21013.0
1013,830,1,20973,20973.0
1013,832,1,19755,19755.0
1013,840,1,23099,23099.0
1013,841,1,20776,20776.0
1013,844,2,40239,20119.5
1013,846,2,41899,20949.5
1013,847,2,41226,20613.0
1013,848,1,20720,20720.0
1014,1,2,44776,22388.0
1014,8,2,44891,22445.5
1014,9,2,44096,22048.0
1014,20,2,45389,22694.5
1014,154,2,45111,22555.5
1014,807,1,22193,22193.0
1014,815,2,45677,22838.5
1014,817,2,45081,22540.5
1014,822,2,44052,22026.0
1014,825,2,45017,22508.5
1014,826,2,55870,27935.0
1014,830,2,44957,22478.5
1014,832,2,43013,21506.5
1014,840,1,23321,23321.0
1014,841,2,45888,22944.0
1014,842,2,44658,22329.0
1014,844,2,45284,22642.0
1014,846,1,21579,21579.0
1014,847,2,44288,22144.0
1014,848,2,60936,30468.0
1015,1,1,24266,24266.0
1015,8,1,26299,26299.0
1015,9,1,23946,23946.0
1015,20,1,24483,24483.0
1015,154,1,24219,24219.0
1015,807,1,25532,25532.0
1015,815,1,28463,28463.0
1015,817,1,24269,24269.0
1015,822,2,49806,24903.0
1015,825,1,25419,25419.0
1015,826,1,24023,24023.0
1015,830,1,24011,24011.0
1015,832,1,23795,23795.0
1015,840,1,24591,24591.0
1015,841,1,35651,35651.0
1015,842,2,48019,24009.5
1015,844,2,51669,25834.5
1015,846,1,25026,25026.0
1015,847,1,26165,26165.0
1015,848,1,25062,25062.0
1016,1,1,23662,23662.0
1016,8,2,50008,25004.0
1016,9,2,48329,24164.5
1016,20,1,23782,23782.0
1016,154,1,24071,24071.0
1016,807,1,24030,24030.0
1016,815,1,24076,24076.0
1016,817,1,23927,23927.0
1016,822,2,47450,23725.0
1016,825,1,24381,24381.0
1016,826,1,23825,23825.0
1016,830,1,23426,23426.0
1016,832,1,24727,24727.0
1016,840,1,23727,23727.0
1016,841,1,23884,23884.0
1016,842,1,23485,23485.0
1016,844,1,23732,23732.0
1016,847,1,23686,23686.0
1016,848,1,37950,37950.0
1017,1,1,30186,30186.0
1017,8,1,29975,29975.0
1017,9,1,29792,29792.0
1017,20,2,60512,30256.0
1017,154,1,30837,30837.0
1017,807,1,30884,30884.0
1017,815,1,37286,37286.0
1017,817,1,31031,31031.0
1017,822,1,30412,30412.0
1017,825,1,30832,30832.0
1017,826,1,30233,30233.0
1017,830,1,30118,30118.0
1017,832,1,29920,29920.0
1017,840,1,30849,30849.0
1017,841,2,62539,31269.5
1017,842,1,30228,30228.0
1017,844,1,30203,30203.0
1017,846,1,30576,30576.0
1017,847,2,69444,34722.0
1017,848,1,30279,30279.0
1018,1,1,30067,30067.0
1018,8,1,21709,21709.0
1018,9,1,21525,21525.0
1018,20,2,47487,23743.5
1018,154,1,22265,22265.0
1018,807,1,21985,21985.0
1018,815,1,22330,22330.0
1018,817,1,22305,22305.0
1018,822,1,22552,22552.0
1018,825,3,61776,20592.0
1018,826,1,25091,25091.0
1018,830,1,21110,21110.0
1018,832,1,21266,21266.0
1018,840,1,21982,21982.0
1018,841,1,21672,21672.0
1018,842,1,22239,22239.0
1018,844,1,21878,21878.0
1018,846,1,21547,21547.0
1018,847,1,22772,22772.0
1018,848,1,21225,21225.0
1019,1,1,28905,28905.0
1019,8,1,28364,28364.0
1019,9,1,28694,28694.0
1019,20,2,66489,33244.5
1019,154,1,33562,33562.0
1019,807,1,28926,28926.0
1019,815,3,97043,32347.666666666668
1019,817,2,56797,28398.5
1019,822,2,56670,28335.0
1019,825,1,32767,32767.0
1019,826,2,58188,29094.0
1019,830,2,55777,27888.5
1019,832,1,27980,27980.0
1019,840,2,59474,29737.0
1019,842,1,27905,27905.0
1019,844,2,56906,28453.0
1019,846,2,56194,28097.0
1019,847,1,30245,30245.0
1019,848,1,28954,28954.0
1020,1,6,178866,29811.0
1020,8,4,91635,22908.75
1020,9,5,104058,20811.6
1020,20,5,103762,20752.4
1020,154,5,113323,22664.6
1020,807,3,62874,20958.0
1020,817,1,21224,21224.0
1020,822,4,84892,21223.0
1020,825,6,125009,20834.833333333332
1020,826,4,89559,22389.75
1020,830,5,101859,20371.8
1020,832,3,64038,21346.0
1020,840,5,106542,21308.4
1020,841,4,91577,22894.25
1020,842,4,90106,22526.5
1020,844,3,62780,20926.666666666668
1020,846,2,41644,20822.0
1020,847,5,104429,20885.8
1020,848,4,83740,20935.0
1021,1,2,44270,22135.0
1021,8,1,22205,22205.0
1021,9,1,21754,21754.0
1021,20,1,24819,24819.0
1021,154,1,22035,22035.0
1021,807,1,21734,21734.0
1021,815,1,21901,21901.0
1021,817,1,22498,22498.0
1021,822,2,55072,27536.0
1021,825,1,21618,21618.0
1021,826,1,23002,23002.0
1021,830,2,42869,21434.5
1021,832,1,21832,21832.0
1021,840,2,43648,21824.0
1021,841,1,23218,23218.0
1021,842,1,22104,22104.0
1021,844,1,21575,21575.0
1021,846,1,26066,26066.0
1021,847,1,21333,21333.0
1021,848,1,23676,23676.0
1022,1,1,23497,23497.0
1022,8,3,90942,30314.0
1022,9,1,24247,24247.0
1022,20,2,45649,22824.5
1022,154,1,22912,22912.0
1022,807,2,46475,23237.5
1022,815,1,23133,23133.0
1022,817,1,27620,27620.0
1022,822,1,22579,22579.0
1022,825,1,22584,22584.0
1022,826,1,22834,22834.0
1022,832,1,59291,59291.0
1022,840,2,48024,24012.0
1022,841,1,23044,23044.0
1022,842,1,22772,22772.0
1022,844,1,22449,22449.0
1022,846,1,23182,23182.0
1022,847,1,22442,22442.0
1022,848,1,22506,22506.0
1023,1,2,47643,23821.5
1023,8,2,56961,28480.5
1023,9,2,55702,27851.0
1023,20,3,88670,29556.666666666668
1023,154,2,51602,25801.0
1023,807,1,24092,24092.0
1023,815,1,25340,25340.0
1023,817,1,24320,24320.0
1023,822,1,23700,23700.0
1023,825,2,49378,24689.0
1023,826,1,24479,24479.0
1023,830,2,55514,27757.0
1023,832,1,27010,27010.0
1023,840,2,43257,21628.5
1023,841,1,25698,25698.0
1023,842,1,24363,24363.0
1023,844,1,23833,23833.0
1023,846,1,24311,24311.0
1023,847,1,24198,24198.0
1023,848,1,29830,29830.0
1024,1,1,28930,28930.0
1024,8,1,29992,29992.0
1024,9,2,59354,29677.0
1024,20,1,29384,29384.0
1024,154,2,73032,36516.0
1024,807,2,58715,29357.5
1024,815,1,29082,29082.0
1024,817,1,30756,30756.0
1024,822,1,29234,29234.0
1024,825,2,60319,30159.5
1024,826,2,63510,31755.0
1024,830,1,28846,28846.0
1024,832,1,30623,30623.0
1024,840,3,98130,32710.0
1024,841,2,58030,29015.0
1024,842,1,32482,32482.0
1024,844,1,29168,29168.0
1024,846,1,30397,30397.0
1024,847,1,38752,38752.0
1024,848,1,28606,28606.0
1025,1,1,29751,29751.0
1025,8,2,61550,30775.0
1025,9,2,60764,30382.0
1025,20,1,29860,29860.0
1025,807,2,64050,32025.0
1025,815,1,30271,30271.0
1025,817,1,36031,36031.0
1025,822,1,29436,29436.0
1025,825,1,30509,30509.0
1025,826,2,60324,30162.0
1025,830,1,29978,29978.0
1025,832,1,30103,30103.0
1025,840,1,30168,30168.0
1025,841,2,68420,34210.0
1025,842,1,29935,29935.0
1025,844,2,58949,29474.5
1025,846,1,29290,29290.0
1025,847,1,29857,29857.0
1025,848,1,29854,29854.0
1026,1,2,47173,23586.5
1026,8,2,47632,23816.0
1026,9,2,49704,24852.0
1026,20,2,47245,23622.5
1026,154,1,23478,23478.0
1026,807,1,24132,24132.0
1026,815,2,46181,23090.5
1026,817,1,23292,23292.0
1026,822,2,46157,23078.5
1026,825,2,48129,24064.5
1026,826,1,23293,23293.0
1026,832,1,23476,23476.0
1026,840,1,23292,23292.0
1026,841,2,46763,23381.5
1026,842,1,23180,23180.0
1026,844,3,77362,25787.333333333332
1026,846,2,49296,24648.0
1026,847,1,23792,23792.0
1026,848,2,46655,23327.5
1027,1,1,22269,22269.0
1027,8,2,45717,22858.5
1027,9,2,47176,23588.0
1027,20,1,21862,21862.0
1027,154,1,24128,24128.0
1027,807,1,22484,22484.0
1027,815,1,22357,22357.0
1027,817,1,22345,22345.0
1027,822,1,22179,22179.0
1027,825,1,23084,23084.0
1027,826,2,44523,22261.5
1027,830,1,24493,24493.0
1027,832,2,44420,22210.0
1027,840,1,22745,22745.0
1027,841,1,43411,43411.0
1027,842,2,45307,22653.5
1027,844,2,47788,23894.0
1027,847,1,22887,22887.0
1027,848,2,44195,22097.5
1028,1,1,23943,23943.0
1028,8,2,49230,24615.0
1028,9,1,24164,24164.0
1028,154,1,24583,24583.0
1028,807,2,47929,23964.5
1028,815,1,24207,24207.0
1028,817,1,23751,23751.0
1028,822,2,47970,23985.0
1028,825,2,49660,24830.0
1028,826,2,51277,25638.5
1028,830,2,47160,23580.0
1028,832,1,24784,24784.0
1028,840,2,49762,24881.0
1028,841,2,49436,24718.0
1028,842,2,48455,24227.5
1028,844,2,53001,26500.5
1028,846,2,50454,25227.0
1028,847,2,52450,26225.0
1028,848,3,81018,27006.0
1029,1,3,69030,23010.0
1029,8,2,47304,23652.0
1029,9,4,101160,25290.0
1029,20,2,46177,23088.5
1029,154,2,47247,23623.5
1029,807,3,69687,23229.0
1029,815,2,46221,23110.5
1029,817,2,60251,30125.5
1029,822,2,46358,23179.0
1029,825,2,47370,23685.0
1029,826,2,46137,23068.5
1029,830,3,68068,22689.333333333332
1029,832,1,22770,22770.0
1029,840,2,48187,24093.5
1029,841,2,46679,23339.5
1029,842,2,46506,23253.0
1029,844,2,46008,23004.0
1029,846,2,46736,23368.0
1029,847,3,68140,22713.333333333332
1029,848,2,46144,23072.0
1030,1,1,22178,22178.0
1030,8,1,22410,22410.0
1030,9,1,21688,21688.0
1030,20,2,47629,23814.5
1030,154,1,21968,21968.0
1030,807,1,21578,21578.0
1030,815,1,22230,22230.0
1030,817,2,43528,21764.0
1030,822,1,21145,21145.0
1030,825,1,21531,21531.0
1030,826,1,21496,21496.0
1030,830,1,21023,21023.0
1030,832,2,43394,21697.0
1030,840,2,50620,25310.0
1030,841,2,44165,22082.5
1030,844,2,42971,21485.5
1030,846,1,22974,22974.0
1030,847,1,22272,22272.0
1030,848,1,22028,22028.0
1031,1,2,38215,19107.5
1031,8,2,44798,22399.0
1031,20,3,64299,21433.0
1031,154,1,23280,23280.0
1031,815,2,38929,19464.5
1031,822,2,38344,19172.0
1031,826,3,64047,21349.0
1031,832,3,65696,21898.666666666668
1031,839,2,41309,20654.5
1031,841,3,66137,22045.666666666668
1031,842,2,42377,21188.5
1031,844,3,63476,21158.666666666668
1031,846,3,63721,21240.333333333332
1031,847,1,21417,21417.0
1031,848,3,60156,20052.0
1031,849,3,63464,21154.666666666668
1032,1,1,21729,21729.0
1032,8,1,21459,21459.0
1032,154,1,22444,22444.0
1032,815,1,22761,22761.0
1032,817,1,21603,21603.0
1032,822,1,21376,21376.0
1032,825,1,21977,21977.0
1032,826,1,22197,22197.0
1032,830,2,42028,21014.0
1032,832,2,47856,23928.0
1032,840,1,22118,22118.0
1032,841,1,21667,21667.0
1032,842,2,44230,22115.0
1032,844,1,39715,39715.0
1032,846,1,22406,22406.0
1032,847,1,21697,21697.0
1032,848,1,21505,21505.0
1032,849,1,22745,22745.0
1033,1,3,67010,22336.666666666668
1033,8,2,49427,24713.5
1033,20,2,50166,25083.0
1033,154,1,22591,22591.0
1033,815,2,45314,22657.0
1033,817,2,43993,21996.5
1033,822,3,65122,21707.333333333332
1033,825,1,23621,23621.0
1033,826,2,46253,23126.5
1033,830,2,42797,21398.5
1033,832,2,49569,24784.5
1033,839,2,46141,23070.5
1033,840,3,67672,22557.333333333332
1033,841,3,67196,22398.666666666668
1033,842,1,22740,22740.0
1033,844,2,44830,22415.0
1033,846,2,45754,22877.0
1033,847,3,64599,21533.0
1033,848,2,45220,22610.0
1033,849,5,133867,26773.4
1034,1,1,28805,28805.0
1034,8,2,80675,40337.5
1034,20,1,29439,29439.0
1034,154,1,33816,33816.0
1034,817,1,29559,29559.0
1034,822,2,64173,32086.5
1034,830,2,56481,28240.5
1034,832,2,64765,32382.5
1034,839,1,30768,30768.0
1034,840,1,28716,28716.0
1034,841,1,28355,28355.0
1034,842,1,29414,29414.0
1034,844,1,29520,29520.0
1034,846,1,30289,30289.0
1034,847,1,29302,29302.0
1034,848,2,62142,31071.0
1034,849,1,31371,31371.0
1035,1,2,57808,28904.0
1035,8,1,29296,29296.0
1035,20,2,56519,28259.5
1035,154,2,59180,29590.0
1035,807,3,86103,28701.0
1035,817,3,84811,28270.333333333332
1035,822,2,56596,28298.0
1035,825,2,58323,29161.5
1035,826,2,56401,28200.5
1035,830,2,58101,29050.5
1035,832,2,64636,32318.0
1035,839,1,28093,28093.0
1035,840,2,56209,28104.5
1035,841,2,55585,27792.5
1035,842,2,56662,28331.0
1035,844,1,29419,29419.0
1035,846,2,56823,28411.5
1035,847,3,85414,28471.333333333332
1035,848,2,56275,28137.5
1035,849,3,85831,28610.333333333332
1036,1,2,45230,22615.0
1036,8,2,44511,22255.5
1036,20,1,21820,21820.0
1036,154,2,47222,23611.0
1036,815,1,22641,22641.0
1036,817,1,21837,21837.0
1036,822,3,67060,22353.333333333332
1036,825,1,24148,24148.0
1036,826,2,45115,22557.5
1036,830,2,43133,21566.5
1036,832,2,44244,22122.0
1036,839,1,22366,22366.0
1036,840,2,44739,22369.5
1036,841,2,44037,22018.5
1036,842,2,44635,22317.5
1036,844,1,22274,22274.0
1036,846,2,43860,21930.0
1036,847,2,44597,22298.5
1036,848,2,43467,21733.5
1036,849,2,44797,22398.5
1037,1,1,23298,23298.0
1037,8,1,22960,22960.0
1037,20,1,22982,22982.0
1037,154,1,23636,23636.0
1037,815,1,23175,23175.0
1037,817,1,23586,23586.0
1037,822,1,25548,25548.0
1037,825,2,50495,25247.5
1037,826,1,23769,23769.0
1037,830,1,23314,23314.0
1037,839,1,24305,24305.0
1037,840,1,23689,23689.0
1037,842,1,22681,22681.0
1037,844,2,55778,27889.0
1037,846,1,23046,23046.0
1037,848,1,22738,22738.0
1037,849,2,47009,23504.5
1038,1,3,1573178,524392.6666666666
1038,8,2,1545439,772719.5
1038,154,2,1556124,778062.0
1038,815,2,1551682,775841.0
1038,817,2,1549135,774567.5
1038,822,2,1546674,773337.0
1038,825,1,40078,40078.0
1038,826,2,1550059,775029.5
1038,830,2,1548945,774472.5
1038,832,2,1546767,773383.5
1038,839,2,1548513,774256.5
1038,840,1,1517308,1517308.0
1038,841,3,1577303,525767.6666666666
1038,842,2,1543975,771987.5
1038,844,1,24344,24344.0
1038,846,2,1546621,773310.5
1038,847,2,1553187,776593.5
1038,848,2,1557908,778954.0
1038,849,2,1549465,774732.5
1039,1,5,2800388,560077.6
1039,8,6,2741369,456894.8333333333
1039,20,6,2812686,468781.0
1039,154,5,2705017,541003.4
1039,815,5,2804880,560976.0
1039,817,5,2804005,560801.0
1039,822,5,2802282,560456.4
1039,826,5,2799562,559912.4
1039,839,1,17455,17455.0
1039,840,3,1480049,493349.6666666667
1039,844,5,2786368,557273.6
1039,846,5,2805287,561057.4
1039,847,5,2781685,556337.0
1039,848,5,2803954,560790.8
1040,1,1,41352,41352.0
1040,8,1,33317,33317.0
1040,20,1,29395,29395.0
1040,154,2,60042,30021.0
1040,815,1,29602,29602.0
1040,817,1,30112,30112.0
1040,822,1,29750,29750.0
1040,825,1,30188,30188.0
1040,826,1,29662,29662.0
1040,830,1,28748,28748.0
1040,839,1,30068,30068.0
1040,841,1,29767,29767.0
1040,842,2,59179,29589.5
1040,844,1,30261,30261.0
1040,846,2,68476,34238.0
1040,847,3,89273,29757.666666666668
1040,848,2,60322,30161.0
1040,849,1,29862,29862.0
1041,1,2,47163,23581.5
1041,8,2,55881,27940.5
1041,20,2,46982,23491.0
1041,154,1,23635,23635.0
1041,807,2,45386,22693.0
1041,815,2,45492,22746.0
1041,817,2,44689,22344.5
1041,822,1,22625,22625.0
1041,825,2,46130,23065.0
1041,826,2,53353,26676.5
1041,830,2,44674,22337.0
1041,832,2,45144,22572.0
1041,841,2,45254,22627.0
1041,842,2,45542,22771.0
1041,844,2,45671,22835.5
1041,846,1,21991,21991.0
1041,847,1,22496,22496.0
1041,848,1,23562,23562.0
1041,849,2,48800,24400.0
1042,1,1,27162,27162.0
1042,8,1,29061,29061.0
1042,20,1,26666,26666.0
1042,154,1,26985,26985.0
1042,815,2,52812,26406.0
1042,817,1,26999,26999.0
1042,822,1,26512,26512.0
1042,825,1,27300,27300.0
1042,826,2,60154,30077.0
1042,830,1,26394,26394.0
1042,832,1,27299,27299.0
1042,839,1,28535,28535.0
1042,840,2,73797,36898.5
1042,841,1,26473,26473.0
1042,842,1,27204,27204.0
1042,844,1,26940,26940.0
1042,846,2,62557,31278.5
1042,847,1,32991,32991.0
1042,848,2,52169,26084.5
1042,849,1,26739,26739.0
1043,1,2,61307,30653.5
1043,8,1,29863,29863.0
1043,20,2,70431,35215.5
1043,154,2,61621,30810.5
1043,815,2,60540,30270.0
1043,817,1,30204,30204.0
